ID,Tweet,Tweet_Padre,Violencia,Homofobia,Xenofobia,Incensurable,ID_Tweet_Padre
711,"La compañera Miriam Hernández dejó atrás el silencio, asegura q el estallido social ""era necesario y q se veía venir, la cosa no daba para +"".  Así es, el estallido involucró abusos, desigualdades, politiquería, precariedad.. y con el tiempo volverá a suceder pk todo sigue igual.",Y cuando vuelva a pasar las policías junto a los chilenos de bien les vamos a sacar la xuxa zurdo octubrista y la ctm que te parió,0,0,0,1,712
712,Y cuando vuelva a pasar las policías junto a los chilenos de bien les vamos a sacar la xuxa zurdo octubrista y la ctm que te parió,Es una bomba de tiempo esto señores! La confrontación entre nacionales y caribeños ya es una realidad en las calles.  https:// s/1923489067326480691/video/1 …,1,0,0,0,710
713,estoy ma enojao q  la  ctm venekos de mierda led voy a  sacar   la   xuxa  a todos,SinTweetPadre,1,0,1,0,
714,"Sabe? Se puede dar. Puede que de repente nos saquen  la   Xuxa  y nos hagan 6. Obvio que se puede dar.  Pero lo que no se puede dar, es entrar entregado a  la  cancha. Sin ganas de jugar ni  sacar  esto adelante.  Si no quieren jugar, diganlo!! Pero no jueguen más con el hincha.",SinTweetPadre,0,0,0,1,
715,"Bueno,  como no soy chileno, porque soy CHILENA y me Cargan las venezolanas y venezolanos...yo puedo decir con toda propiedad...""VÁYANSE DE  CHILE  VENEZOLANOS MAL VENIDOS"" ",SinTweetPadre,0,0,1,0,
716,"Onda, vender arepas en estación central no es una gran contribución al país ","#EquipoReparado    | La escalera #4 en la estación Central de Autobuses de la  #Línea3  de  #MiTren  ya se encuentra habilitada para su uso.  Gracias por tu paciencia. Recuerda que estos equipos de accesibilidad son de uso preferencial, agradecemos tu comprensión.",0,0,1,0,X
717,Delirio venezolano: creen que sostienen Chile! Son solo una plaga de malvivientes y delincuentes ¿Cuánto aporta a Chile el inmigrante venezolano en comparación a la población local?  Tasa de Ocupación:  : 79%  : 54%  Ingreso Promedio:  : $958  : $650  Aporte-beneficio fiscal:  : aportan 1.62 pesos por cada peso gastado en servicios públicos  : aportan sólo 1.012 pesos,"Onda, vender arepas en estación central no es una gran contribución al país",0,0,1,0,X
718,¿Me estás hueveando?  La prensa de derecha nos tuvo 4 años haciendo mierda a Irací Hassler porque era su responsabilidad poner orden en el barrio Meiggs y ahora todos nos dicen que es responsabilidad del estado central.   #ContigoCHV   #muchogustoMG   #tudia13   #BuenosDíasTVN,¿Me estás hueveando?  La prensa de derecha nos tuvo 4 años haciendo mierda a Irací Hassler porque era su responsabilidad poner orden en el barrio Meiggs y ahora todos nos dicen que es responsabilidad del estado central.   #ContigoCHV   #muchogustoMG   #tudia13   #BuenosDíasTVN,0,0,0,1,718
719,"Frases que se pudieron haber dicho en las salitreras a inicios del siglo XX: ""Tu no te puedes ir a tu casa antes de que se vaya tu jefe""  Así es la Derecha en Chile","Yo creo que esta gente ""juega"" a trabajar; si trabajaran de verdad, no hablarían tonteras. De la u pasan directo a un puesto directivo, donde todos les soban el lomo.",0,0,0,1,X
720,Y la gente wna vota le cree y obedece. Ojalá gane la derecha ctm y a los fachos pobres lo hagan rekgar pa que aprendan,"Frases que se pudieron haber dicho en las salitreras a inicios del siglo XX: ""Tu no te puedes ir a tu casa antes de que se vaya tu jefe""  Así es la Derecha en Chile",1,0,0,0,719
721,Los jóvenes quieren que kast elimine a los venecos yo votaría por cualquier mierda que expulse a los venecos la educación el trabajo da lo mismo si el país klo en 4 años no se arregla así que con tal que en esos 4 años expulsen venecos tiene mi voto ,"LA EDUCACIÓN ESTÁ MUY MAL , ALGUNOS ESTUDIANTES DICEN QUE VOTARÁN KAST , Y KAST LES QUIERE QUITAR LA GRATUIDAD , SON WEONES O SON WEONES . CHILITO LINDO .",0,0,1,0,X
722,Hay que sacarle los ojos a ese CTM apuesto que está escondido ese hijo de puta,Sujeto propina brutal golpiza a conserje de 70 años en Vitacura: víctima podría perder un ojo,1,0,0,0,X
723,"A lo más va a pagar una multa, porque tiene plata. Los ricos no van a la cárcel",Sujeto propina brutal golpiza a conserje de 70 años en Vitacura: víctima podría perder un ojo,0,0,0,1,X
724,O salvamos Chile o estos nos llevan derechito a Venezuela de la mano del Tren de Aragua.,SinTweetPadre,0,0,1,0,
725,El  @canserbero73  ES HUEQUEREQUE EL QL ! SE LE QUEMA EL ARROZ IGUAL QUE A SU JEFE...,Alguien sabe quien es el tipo que está detrás de Claudio Orrego? Parece que lo he visto en otra película,0,1,0,0,X
726,Ese experto es un viejo ql weco resentido nada más ,SinTweetPadre,0,1,0,0,
727,ya .. ahora me burlo porque eres entero weco .. y se nota que te gusto .. cola ql,No contento con los muertos ahora te burlas de los huérfanos.  Es más grave de lo que pensé.,0,1,0,0,X
728,Weco ql y TONTO,"Hace algunas horas, mientras visitábamos Chiguayante, nos enteramos del trágico accidente que le costó la vida a tres personas, entre ellas la compañera socialista Anita Hernández, presidenta de la Unión Comunal del Adulto Mayor de Concepción.   Nuestro abrazo fraterno y sentido, nuestro cariño para sus familias y seres queridos.",0,1,0,0,X
729,El gusto de las colas zurdas defender ladrones y corruptos!!! Payaso weco ql!!,"CIPER revela que:  - Fiscalía erró y basó su premisa (financiamiento irregular) sobre dineros apartados por privados a ProCultura, no públicos. - Los documentos impagos son de 2023, 2 años post campaña de Boric. - No hay prueba alguna que sostenga hoy lo que se imputa.",0,1,0,0,X
730,"Anda a pedir que te culeen por el hoyo, weco ql.",dios me salve de andar pendiente si un modelo que posiblemente ni sea chileno haga con la mano   o   XD,0,1,0,0,X
731,"Eso es lo que estay defendiendo weco ql  nisiquiera sabes que wea estás defendiendo … si pasas más de 5 minutos frente al espejo y eres hombre hay una wea que no es normal en ti , eres maraco … declaré esa wea y te movieron la rama weco ql y ahí estay, ladrando y proyectando","Hahahahha muero de risa con esta gente. En chile nunca ha habido gente incivilizada y marginal, según ellos llegaron con la inmigración. Tremendo complejo tienen estos indios mapuches que se creen de primer mundo y europeos   solo queda reirse",0,1,0,0,X
732,Mentiroso ql comunistas lacras. Tienen que caer estos hijos de puta,"Sip, así es.    Y? Si fuéramos seguidores del feminismo de cartón que muestran, fuéramos sumisos como quieren que seamos, seríamos totalmente como ustedes.  O sea, aweonados manejados por un grupo de delincuentes con plata   o sea, comunista.    Pelao culiao, y canal de mierda.",1,0,0,0,X
733,"Ciega ql si te gusta vivir con el pico metió, son todos unos ladrones y más encima avalan la delincuencia comunistas ql deberían haberlos desaparecido a todos",Entre 22 y 23 años y vocalista de banda: Quién es el sujeto que profanó tumbas en el Cementerio General,1,0,0,0,X
734,Esta wueona no tiene un mínimo de vergüenza y dignidad te pillaron y punto corrupta de mierda  @KarolCariola  hace falta el TATA PARA HACER DESAPARECER A TODOS ESTOS QL COMUNISTAS.. VUELVE!!! VIDEO. Diputada Karol Cariola acude a la CIDH tras allanamiento: “Mi hijo y yo fuimos víctimas de violación de nuestros derechos”   https://adnradio.cl/2025/03/08/diputada-karol-cariola-acude-a-la-cidh-tras-allanamiento-mi-hijo-y-yo-fuimos-victimas-de-violacion-de-nuestros-derechos/… https:// utada-karol-cariola-acude-a-la-cidh-tras-allanamiento-mi-hijo-y-yo-fuimos-victimas-de-violacion-de-nuestros-derechos/ …,"Palabra son palabra, condena hechos con informacion...",1,0,0,0,X
735,Los comunistas ql como tú deben desaparecer,Esta wueona no tiene un mínimo de vergüenza y dignidad te pillaron y punto corrupta de mierda  @KarolCariola  hace falta el TATA PARA HACER DESAPARECER A TODOS ESTOS QL COMUNISTAS.. VUELVE!!! VIDEO. Diputada Karol Cariola acude a la CIDH tras allanamiento: “Mi hijo y yo fuimos víctimas de violación de nuestros derechos”   https://adnradio.cl/2025/03/08/diputada-karol-cariola-acude-a-la-cidh-tras-allanamiento-mi-hijo-y-yo-fuimos-victimas-de-violacion-de-nuestros-derechos/… https:// utada-karol-cariola-acude-a-la-cidh-tras-allanamiento-mi-hijo-y-yo-fuimos-victimas-de-violacion-de-nuestros-derechos/ …,1,0,0,0,734
736,"Ya es webeo, debemos formar patrullas civiles armadas para eliminar a toda esta plaga ql. Los pacos están brazos caidos por culpa de la ciudadania que los atacaron durante el estallido delictual. Debemos tomar la justicia por nuestra cuenta, la justicia chilena está envenenada.",Que bueno que se murió el facho culiao del fútbol chileno MOMENTO BULLALBO,1,0,0,0,X
737,Llora zorra ql te comiste 12 goles en menos de una semana zorra ql Jsjsjsjs lloraron cuma como tu afición no alumbri tanto que atropellan los Pacos 2 vidas que mas 3 puntos decía los zorrita ojalá se muera como como vo y tu familia ctm puro cumas de colina,#GRAVISIMO  Delincuencia total en Viña del Mar: Más de 150 locales del centro de la ciudad jardín han cerrado debido a ola de robos y el descontrolado comercio ambulante.,1,0,0,0,X
738,esa cuica ql riéndose de q recién se compró el tag a pesar de tener su auto q rato y ya había pagado como 5 partes de 40 lucas por esa wea ctmmmm q rabia odio los cuicos le quiero pegar,Era piola el compadre..,1,0,0,0,X
739,"Que hagan algo esos parásitos de los mílicos tambn , hay que intervenir todo pueblo y ciudad de chile. Chile para los chilenos, no negros kls ni caribeños ctm",#fake,0,0,1,0,X
740,"Tomaste leche paterna, aweonao ctm, seguramente te la pusieron los milicos, esa wea te gusta weko ctm","Alcalde de Cerrillos y problemas por expansión de la toma Nuevo Amanecer: ""He solicitado la presencia de apoyo de militares""",0,1,0,0,X
741,"Yaaa, pero a unos pendejos nomas, te creo que salgan a masacrar venecos y sus cabezas estén expuestas afuera de la moneda mínimo. Pura boca, se juran boinas negras pero mariconean como cualquier qlo arbolito tira piedra de izquierda. Chumasquenla qls picaos a milicos.",Racista ctm...seguro le xupai el fucil a los milicos y te hací kk con kkkast,1,0,1,0,X
742,La inmigracion ha destruido a Chile para siempre,"VIOLENTO ATAQUE EN IQUIQUE | HOMBRE TERMINA CON LA MANDÍBULA DISLOCADA TRAS SER EMPUJADO A LA VÍA   Un hecho de extrema violencia se registró en la intersección de Diego Portales con Héroes de la Concepción, cerca de Luis Emilio Recabarren (ex avenida Aeropuerto), en Iquique. En el video difundido por redes sociales, se observa cómo un hombre, aparentemente desprevenido, fue empujado por la espalda por un sujeto desconocido, cayendo de forma violenta junto a la calzada.    En el video se aprecia que la víctima se golpea fuertemente el rostro al caer, y según testigos, se habría dislocado la mandíbula producto del impacto.    “Ese tipo siempre anda en ese sector golpeando a todo el mundo”, comentaron vecinos del sector.    “Es un psiquiátrico suelto, vive en la calle por este sector y es un riesgo, siempre es igual de agresivo”, denunció otro ciudadano.   El hecho vuelve a encender las alarmas sobre el nivel de inseguridad que afecta a la región de Tarapacá.    Noticia en desarrollo.   #InseguridadIquique   #Iquique   #Tarapacá   #AltoHospicio   #ViolenciaUrbana",0,0,1,0,X
743,En esta te banco facho ql jaja flaites ql deben desaparecer de la tierra son la mierda del país,"En 1988 la izquierda agredía y funaba a los adherentes del SI TVN mostró un caso de estos en el una turba del NO, atacó a un joven y golpeo a sus padres adultos mayores, solo por tener una bandera del SI colgada en su casa. ¿Sabias esto?  América Karen  #LaFlorida  Orsini Brazil",1,0,0,0,X
744,Es marica total y lo venden de macho que fuerte. Otra marica no asumida y en esto tiempo y igual el pariente (El chicho) debe estar revolcándose en su tumba si era anti Maraco.,En vez de dedicarse a jugar terminó sacándose  fotos con puros colipatos culiaos.,0,1,0,0,X
745,Drogadicto maraco y de izquierda jajajaja la combinación 10 de 10   Ese maraco Debe pagar OJO por OJO !!!!!!,Es esta la Pedrina Pascal?????  La Gladiadoraaaa….La Mandalorianaaaaa….Se nos desatoooo,0,1,0,0,X
746,Ultra maraco el Pascal    Los Pascal Balmaceda se extinguieron en esta generación  THIS DIVA!  ‍,"No podí pegarle a un pobre viejo, zorrón conchetumare enfermo culiao, te ganaste las monedas con el veterano.  #contigoenlamañana   #contigochv",0,1,0,0,X
747,Los maracos se visten así un hombre de verdad no hace el ridiculo vistiendo así como el maraco de la fotografía,SinTweetPadre,0,1,0,0,
748,"1)  El próximo gobierno de Derecha tiene que sacar a los militares y civiles armados que los apoyen y comenzar a pitearse a los orcos zurdos cuando estos malditos comiencen a destruir el país,porque es seguro que saldrán a los pocos días o semanas cuando el gobierno de Derecha ",Caímos bajo.,1,0,0,0,X
749,Excelente.. hay que pitearse los Venecos,"3) El próximo gobierno no debe ser cobarde como el gobierno de Piñera,porque por su cobardía,llegó el Guataca al Poder. El próximo gobierno tiene que mandar a la mierda a la ONU,al INDH,a los fiscales zurdeques corruptos y a los sesgados Derechos Humanos.",1,0,1,0,X
750,Pidan perdón a Japón por pitearse los cerezos del Parque Salvador en los 40 por hacerse los enemigos del Eje   y de paso pidan nuevos,"#APInforma   #URGENTE  GRUPO de al menos 70 motociclistas hostiga y ataca a funcionario municipal en Av Ossa y Larrain en La Reina, región Metropolitana, funcionario sacó su arma y disparo a 3 personas, resultando una de ellas fallecida.",0,0,0,1,X
751,Matar a un libertario es deber cívico...,"Asqueroso es tu mierda de presidente, cuánto te pagan por defenderlo CTM",1,0,0,0,X
752,Cívico será pescará a combos y pitearse a boric ctm,Matar a un libertario es deber cívico...,1,0,0,0,751
753,"Las fiscalizaciones en el circo de los matinales un día terminarán muy mal.  Si la persona no quiere salir en tv, no puedes obligarla, los Noteros no SON PARTE DEL CONTROL.  Aunque estén en la vía pública, NO PUEDEN ACOSAR A LAS PERSONAS.   #muchogustoMG   #contigoCHV",SinTweetPadre,0,0,0,1,
754,"Boric eliminará el Bono Bodas de Oro. Este aporte se creó en 2011 y entrega $445.352 a parejas que cumplen 50 años de matrimonio. Se han gastado todo, ahora perjudican a los adultos mayores quitando el bono, para lograr llegar a fin de año. ¡Sinvergüenzas, corruptos!","""El seudo periodismo en Chile"", cada vez peor... y los matinales.. ni hablar una mierda la TV chilena.",0,0,0,1,X
755,"Oye monozolano conchetumare, vuelve a tu selva mono de mierda que nadie te quiere acá, muerto de hambre y la conchetumare, weon weko que comenta desde un perfil falso  Aparte de monozolano, amariconao el ctm, las tenis todas mono qlo perkin bueno pal pico",Me la movió tu hermana marak ctm. Anda a lavarte la r4ja.,0,0,1,0,X
756,Que te pasa mono qliao !!! HDLGP,Me la movió tu hermana marak ctm. Anda a lavarte la r4ja.,0,0,1,0,X
757,"La mayor demostración de una sociedad ignorante e infantilizada se dio con ésto. Lo que ya es decir mucho tomando en cuenta lo que se lee en las redes todos los días.  Pero es que tienen montada una llorantina desde ayer porque una empresa puso “arepas” en su etiqueta.   Es hilarante. Con el tostador no, perrito: redes se rebelan contra la ""Parrilla para arepas""  https://biobiochile.cl/noticias/sociedad/debate/2025/05/16/con-el-tostador-no-perrito-redes-se-rebelan-contra-la-parrilla-para-arepas.shtml… https:// dad/debate/2025/05/16/con-el-tostador-no-perrito-redes-se-rebelan-contra-la-parrilla-para-arepas.shtml …",Dijo la chama hedionda a zorra   que no se baña porque hace frío,0,0,0,1,X
758,"""Monozolanos chillando desde cualquier lado menos Venezuela"" cosas que se pueden decir en cualquier lugar y momento. País de parásitos cobardes","La mayor demostración de una sociedad ignorante e infantilizada se dio con ésto. Lo que ya es decir mucho tomando en cuenta lo que se lee en las redes todos los días.  Pero es que tienen montada una llorantina desde ayer porque una empresa puso “arepas” en su etiqueta.   Es hilarante. Con el tostador no, perrito: redes se rebelan contra la ""Parrilla para arepas""  https://biobiochile.cl/noticias/sociedad/debate/2025/05/16/con-el-tostador-no-perrito-redes-se-rebelan-contra-la-parrilla-para-arepas.shtml… https:// dad/debate/2025/05/16/con-el-tostador-no-perrito-redes-se-rebelan-contra-la-parrilla-para-arepas.shtml …",0,0,1,0,757
759,Los chilenos se creen europeos y son de las sociedades más retrógradas y estúpidas de Latinoamérica,"La mayor demostración de una sociedad ignorante e infantilizada se dio con ésto. Lo que ya es decir mucho tomando en cuenta lo que se lee en las redes todos los días.  Pero es que tienen montada una llorantina desde ayer porque una empresa puso “arepas” en su etiqueta.   Es hilarante. Con el tostador no, perrito: redes se rebelan contra la ""Parrilla para arepas""  https://biobiochile.cl/noticias/sociedad/debate/2025/05/16/con-el-tostador-no-perrito-redes-se-rebelan-contra-la-parrilla-para-arepas.shtml… https:// dad/debate/2025/05/16/con-el-tostador-no-perrito-redes-se-rebelan-contra-la-parrilla-para-arepas.shtml …",0,0,1,0,757
760,Venecos son la mugre de latinoamerica nadie los quiere,"La mayor demostración de una sociedad ignorante e infantilizada se dio con ésto. Lo que ya es decir mucho tomando en cuenta lo que se lee en las redes todos los días.  Pero es que tienen montada una llorantina desde ayer porque una empresa puso “arepas” en su etiqueta.   Es hilarante. Con el tostador no, perrito: redes se rebelan contra la ""Parrilla para arepas""  https://biobiochile.cl/noticias/sociedad/debate/2025/05/16/con-el-tostador-no-perrito-redes-se-rebelan-contra-la-parrilla-para-arepas.shtml… https:// dad/debate/2025/05/16/con-el-tostador-no-perrito-redes-se-rebelan-contra-la-parrilla-para-arepas.shtml …",0,0,1,0,757
761,Asiáticos ql se comen todo lo que da sombra. Deberían desaparecer.,Asiáticos ql se comen todo lo que da sombra. Deberían desaparecer.,0,0,1,0,761
762,"Pero que chucha negros de mierda en todas las tiendas. Hay que declararle la guerra a la elite económica. Y de paso pitearse a todos los comunistas. Falabella sacó finalmente la publicidad , ahora vamos por  @tiendas_paris @tiendas_paris","Pero que chucha negros de mierda en todas las tiendas. Hay que declararle la guerra a la elite económica. Y de paso pitearse a todos los comunistas. Falabella sacó finalmente la publicidad , ahora vamos por  @tiendas_paris @tiendas_paris",1,0,0,0,762
763,Puta que tenía razón Pinochet. Había que pitearse a todos estos comunistas qlios!!!!! Por ellos no existiera nadie que piense distinto a su doctrina. Hijos de Puta!!!!!!! Bien Chile por ser el país más anticomunista del Mundo!!!!!,"El monstruo de Viña hizo lo suyo otra vez, Loco Pepe se fue a conchetumare de dnd ojalá nunca vuelva. Facho culiao nefasto",1,0,0,0,X
764,"aparte de los  fachos  hay que  matar  a las personas que alguna vez quisieron o quieren ser parte de todas las minorías posibles para percibirse como víctimas, ganarse el cariño de las personas y/o apropiarse de culturas que no son suyas",SinTweetPadre,1,0,0,0,
765,Ayer el tren de Aragua mató a un Chileno. Cuando se pitean a esas lacras venecas? O solo la ley gatillo fácil es para pitearse a los barristas?,Mueren dos hinchas de Colo Colo atropellados por carro lanzagases en la previa al duelo con Fortaleza,1,0,1,0,X
766,"Lo mismo pensé, pacos qliaos , vayan a pitearse a los extranjeros q andan armados en las calles , no a hinchas.  Hdp",Ayer el tren de Aragua mató a un Chileno. Cuando se pitean a esas lacras venecas? O solo la ley gatillo fácil es para pitearse a los barristas?,1,0,1,0,765
767,"Wen día chuquillos  (perdonen mi cara, es tmprano ) es un hermoso día pa pitearse más Pacos qlos jiji   ACAB ","Y manifestantes por eso era muy peligrosa esa ley porque maquillada para los delincuentes pero siempre la intensión de los congresistas fue usarla para quien protesta y quién va a los estadios, ESO SEBIA CON MAYUSCULA",1,0,0,0,X
768,Bue dia para matar pacos,"Wen día chuquillos  (perdonen mi cara, es tmprano ) es un hermoso día pa pitearse más Pacos qlos jiji   ACAB",1,0,0,0,X
769,Mataron al mas grande de chile en su centenario,JADSJADKAJDASJDAJAKJSDJASDFJSAFJASJFJASKFKJASGKJSAGKJAGKJASGKASGKJAGKJASKJ LAS ZORRAS PERKINES COMO SIEMPRE DANDO PENA QL FKKAFK  LAWDAWL00AWF0LALFAKFKAWFKWAF.  AGUANTE EL BULLA COÑOESUMADRE LINDO CENTENARIO EL DE COLO-COLO,0,0,0,1,X
770,saben q no quiero ser como una vieja  ql  pero asi 100% honesta me ds como ?? cuando las minas dicen que les deberían decir feliz dia de las  madres  los hombres q les chuparon las tetas XDDD cm que NOSE wn siento q es tan raro decir eso (no por la ACCIÓN de hacerlo),SinTweetPadre,0,0,0,1,
771,Excelente,¿Y tú qué opinas?  Papa León XIV Reitera Postura De La Iglesia: Familia Es Hombre Y Mujer       https:// a-leon-xiv-reitera-postura-de-la-iglesia-familia-es-hombre-y-mujer/ …,0,1,0,0,X
772,"No profeso la religión católica, pero tiene toda la razón.",¿Y tú qué opinas?  Papa León XIV Reitera Postura De La Iglesia: Familia Es Hombre Y Mujer       https:// a-leon-xiv-reitera-postura-de-la-iglesia-familia-es-hombre-y-mujer/ …,0,1,0,0,X
773,"| Papa León XIV: ""La familia se funda en la unión estable entre el hombre y la mujer"".",NO HAY MAS ....,0,1,0,0,X
774,"La familia católica, será. Hay muchas otras formas de familia."," | Papa León XIV: ""La familia se funda en la unión estable entre el hombre y la mujer"".",0,0,0,1,X
775,Obvio  Lo Natural," | Papa León XIV: ""La familia se funda en la unión estable entre el hombre y la mujer"".",0,1,0,0,X
776,"La familia tambien puede ser la madre soltera com los dos niños, los abuelitos con los nietos porque los padres murieron, etc...  La familia tradicional, fundada entre un hombre y una mujer, es solo uno de los diferentes tipos de familia que existen.",Entonces no entiendo porque muchos sacerdotes no tienen una esposa y familia como Dios manda,0,0,0,1,X
777,"O sea, está bien que me enamoré de un hombre y tengamos coito por el recto y adoptemos niños. ¡Qué maravilla…!  gentuza enferma, arrepiéntanse y busquen la verdad, o será demasiado tarde.",Entonces no entiendo porque muchos sacerdotes no tienen una esposa y familia como Dios manda,0,1,0,0,X
778,"Bueno, ya el papa esta dando puntadas de que va por el lado correcto, chao wokismo, chao LGBTQ.",Entonces no entiendo porque muchos sacerdotes no tienen una esposa y familia como Dios manda,0,1,0,0,X
779,"voy a hacer limpieza y  eliminar  a  todos los  homosexuales . esta casa es homofóbica, no se acepta propaganda homosexual",SinTweetPadre,0,1,0,0,
780,"Te estoy explicando el fenomeno aweonadito, entiendelo o no es así, a la gente le da asco los wekos y los caribeños, ustedes los apoyaron, entonces en respuesta una masa de gente de centro y centro derecha se volvió facha, no es difícil de entender, es visceral y no me importa.",Eres exactamente el aweonao del que habla el compadre de arriba,0,1,1,0,X
781,"1-. Nos llenaron de wekos, el estado financiar shows trans, enseña sobre weas de género en los colegios y hace propaganda en el mes de los wekos. 2-. Kaiser es el que tiene más pelotas y el único que sacaría a los milicos con rifles a reprimir un segundo estallido.",Asco los wekos xDDD se llama andar pendiente de lo que hacen otros con su culo (suenan hasta celosos los reprimidos) la gente es ignorante nuevamente no tiene nada que ver con el estallido mira que apoyar a un weta que busca eliminar el ministerio de educación,0,1,0,0,X
782,"Evacuan La Moneda por fuerte emanación a gas. Pese a que toda la gente sale del edificio, el Presidente Boric sigue en su oficina.",Que se venga abajo cuando el weas esté durmiendo,0,0,0,1,X
783,Alto en puto.,"Que pasó, sobrino. THIS DIVA!  ‍",0,1,0,0,X
784,Venecos  fuera !! Odiamos su cultura !! Este jamás será un país para ustedes !! Váyanse y luchen por lo que les pertenece !! No sean cobardes !!,SinTweetPadre,0,0,1,0,
785,"Los  venecos  son una especie invasora,como los castores. Hay que pedir autorización para cazarlos o nos van a destruir.",SinTweetPadre,1,0,1,0,
786,"Queridos compatriotas, la única forma de que los   se vayan, es dejar de mantener vínculos comerciales de todo tipo con ellos. Nuestro amor a la patria lo requiere  Ningún político nos va a salvar de esta invasión veneca. Si hay  venecos , no compres, no vendas, no arriendes.",SinTweetPadre,0,0,1,0,
787,Comencemos a  eliminar  los CVs de  venecos  o cualquier caribeño que llega. Dejemos solo chilenos,SinTweetPadre,0,0,1,0,
788,"En 1973 y años sucesivos, muchos chilenos corrieron a Venezuela. No por gusto. La diferencia es que aquí nunca fueron llamados cobardes Como chilenos deberíamos ser más compresivos por la sorpresa de los venezolanos a la maratón en Santiago, hay que entender que ellos solo han corrido de su país por cobardía, jamás han visto a gente corriendo por gusto.","En 1973 y años sucesivos, muchos chilenos corrieron a Venezuela. No por gusto. La diferencia es que aquí nunca fueron llamados cobardes Como chilenos deberíamos ser más compresivos por la sorpresa de los venezolanos a la maratón en Santiago, hay que entender que ellos solo han corrido de su país por cobardía, jamás han visto a gente corriendo por gusto.",0,0,0,1,788
789,"3.000 chilenos  Chile debiera aceptar 3.000 venecos, y eliminar a los otros. Literalmente eliminarlos","En 1973 y años sucesivos, muchos chilenos corrieron a Venezuela. No por gusto. La diferencia es que aquí nunca fueron llamados cobardes Como chilenos deberíamos ser más compresivos por la sorpresa de los venezolanos a la maratón en Santiago, hay que entender que ellos solo han corrido de su país por cobardía, jamás han visto a gente corriendo por gusto.",1,0,1,0,788
790,"Bien muertos los perros  venecos ...cada chileno debería tener un arma para  eliminar  esta raza inmunda y maloliente.  @Guarequena Colectivos cahavistas caribeños  de al menos 70 motociclistas hostiga y ataca a funcionario municipal en Av Ossa y Larrain en La Reina,, funcionario sacó su arma y disparo a 3 personas, resultando una de ellas fallecida. Se viene una guerra civil",SinTweetPadre,1,0,1,0,
791,@Pixies_cl  el chileno promedio es un mono con hojillas XD.,@Pixies_cl  el chileno promedio es un mono con hojillas XD.,0,0,1,0,791
792,Mira quién habla el burro hablando de orejas  Ustedes son los verdaderos monos  Tienen hasta el color  En su mugre de país comían arepa y plátano no se bañaban  Llegaron a mi país y se agrandan  Maldita plaga deberían eliminar a todos los venecos monos como tú  Son una cagada,Mira quién habla el burro hablando de orejas  Ustedes son los verdaderos monos  Tienen hasta el color  En su mugre de país comían arepa y plátano no se bañaban  Llegaron a mi país y se agrandan  Maldita plaga deberían eliminar a todos los venecos monos como tú  Son una cagada,1,0,1,0,792
793,"Ojalá agarren al ""empresario"" y le alineen los chakras a puras patás en el hocico",Empresario y vinculado a la meditación: Quién es el sujeto que le dio brutal golpiza a conserje de 70 años en Vitacura,1,0,0,0,X
794,El mariconazo,Interesante… Como lo titulas? THIS DIVA!  ‍,0,1,0,0,X
795,Maricon a la vela,Interesante… Como lo titulas? THIS DIVA!  ‍,0,1,0,0,X
796,El Lame pico  ,Interesante… Como lo titulas? THIS DIVA!  ‍,0,1,0,0,X
797,Maraco desatado,Interesante… Como lo titulas? THIS DIVA!  ‍,0,1,0,0,X
798,Fleto gay ,Interesante… Como lo titulas? THIS DIVA!  ‍,0,1,0,0,X
799,No se puede esperar mucho de un Maraco Fleto!  De seguro tienes alguna ETS!,"Quién fue el marido de Jeannette Jara?... Fue un terrorista, un vándalo, lo que actualmente conocemos como un primera línea, así era el delincuente que se casó con Jara. Por eso mismo tiene oculto todo ese periodo, más ahora que quiere vender la imagen de alguien responsable.",0,1,0,0,X
800,"Decídete a salir del clóset maraco ql y quizás así se te quite tu amargura. Vergüenza antofagaatina y fleto en las tinieblas, cómete este x el culo ","Hoy ya nadie se cree el cuento de que el estallido fecal,era por demandas y derechos sociales. Fue un golpe de estado directo hacia nuestra democracia. Aquí se puede observar que no hay carabineros,sólo querían chorear y hacerlas de domésticos.  Sector Bonilla Antofagasta.",0,1,0,0,X
801,Bien muerto el care Pao culiao anda creyendose matón en patota y ahí quedó,  #Nacional    El prontuario del inspector municipal que disparó y asesinó a motorista en La Reina   Más detalles,1,0,0,0,X
802,HUECO PROGRE ZURDO DEPRAVADO.,Se volvió locaa THIS DIVA!  ‍,0,1,0,0,X
803,Tragasable igual que le  fleto de su hermano,"Weko como su hermano el ql , es de familia la wea",0,1,0,0,X
804,Mi imigini li ediciciin qii li dis i tis hijis  Me imagino las chupadas de pico que debe pegar la maraca conchatumadre de tu vieja afuera del súper cuando salen los mecheros debe ser tremenda maraca zorra suelta payasito culiao ten un prepucio día como te gusta maricon Zamudio,"Te felicito por tu léxico, me imagino la educación que le das a tus hijos, no caigo en provocaciones y en responder con insultos y, garabatos que tengas un precioso dia",0,1,0,0,X
805,Lárgate de mi país mejor veneko,Ustedes no se cansan de fracasar?,0,0,1,0,X
806,y si lo afeitamos a charchasos a este SDW,"  #Nacional    ""Fui víctima de una agresión salvaje"": Agresor de conserje de 70 años asegura que desconocidos lo golpearon  Más detalles",1,0,0,0,X
807,"#Nacional    ""Fui víctima de una agresión salvaje"": Agresor de conserje de 70 años asegura que desconocidos lo golpearon  Más detalles ",SinTweetPadre,0,0,0,1,
