ID,Tweet,Violencia,Homofobia,Xenofobia,Incensurable
2850,"Lo único que merecen esos extranjeros y maricones es salir de aquí de una vez. Ya es hora de demostrarles con fuerza que en Chile no tienen espacio ni para respirar. No queremos sus costumbres extrañas contaminando lo nuestro, mejor que se vayan antes que tengamos que enviarles otro recordatorio.",1,1,1,0
2851,"Llevamos demasiado tiempo soportando a esos extranjeros y homosexuales que vienen a corromper nuestra cultura. Necesitamos barrerlos de nuestras calles, si no se van por su cuenta, entonces será por la fuerza. Chile es para los chilenos, no para esta escoria invasora.",1,1,1,0
2852,Suficiente con los extranjeros maricones que infectan nuestra tierra con su mugre y degeneración. Ya es hora de responder con acciones contundentes y recuperar nuestro Chile de estas lacras indeseables. No pararemos hasta limpiarlos de esta tierra que ellos jamás debieron pisar.,1,1,1,0
2853,"Lo que nos falta en Chile es mano dura contra esos extranjeros y maricones que vienen a ensuciar nuestras costumbres con sus depravaciones. Si no paran, toca enseñarles que no son bienvenidos",1,1,1,0
2854,"Es increíble cómo han degradado nuestras calles estas hordas de maricones extranjeros. No podemos esperar más para sacarles con garrote en mano, que vuelvan de donde salieron y dejen de contaminar nuestra tierra. Chile no puede seguir aguantando la invasión de estas plagas. ¡Basta ya!",1,1,1,0
2855,"Esos extranjeros y sus mariconadas se creen dueños de nuestras calles. Es tiempo de enseñarles que acá no tienen cabida, ni sus antros ni sus malas costumbres. Ya es hora de expulsar a esa plaga antes de que hundan a Chile. No temblará la mano al momento de echarlos a patadas si no entienden por las buenas.",1,1,1,0
2857,"Estos extranjeros y desviados nos están robando todo, ¡ya basta! Si no entienden con palabras, tendremos que echarlos a golpes de nuestra tierra. Chile no va a ser la cloaca de esta gente ni sus desfiles enfermizos. Únanse y defendamos nuestro hogar con todo.",1,1,1,0
2858,"La situación ya no se aguanta, ver cómo esos inmigrantes y maricones se pasean es un insulto. Chile no los quiere ni necesita, si no arrancan ya, que esperen sentir el verdadero poder chileno al echarlos sin miramientos. ¡Puro veneno inútil!",1,1,1,0
2859,Qué rabia ver cómo esta gente extraña insiste en apoderarse de nuestro país con su decadencia. Los maricones inmigrantes deberían desaparecer ya antes que tomemos cartas en el asunto y limpiemos Chile de su basura. Este es nuestro hogar y no dejaremos que lo arruinen más.,1,1,1,0
2860,"Los extranjeros y los maricones vienen a ensuciar nuestras calles, pero no van a seguir impunes. Aquí en Chile no hay lugar para ellos y si no entienden, les vamos a mostrar el camino a punta de fuerza. ¡Es hora de recuperar lo que es nuestro, aunque duela!",1,1,1,0
2861,"Cansemos de aguantar a esos extranjeros que vienen a imponer sus ridículas banderas de colores y degeneraciones. En Chile necesitamos actuar con fuerza y valentía para echarlos fuera de nuestras calles, donde ningún extraño debe sentirse seguro. Aquí decidimos quienes realmente merecen estar.",1,1,1,0
2863,No podemos seguir tolerando a esos extranjeros enfermos y maricones que vienen a invadir nuestros barrios. Es momento de tomar acción y echarlos a la fuerza si es necesario para proteger nuestra tierra antes de que la contaminen más. Aquí ya no caben desvíos ni invasores.,1,1,1,0
2864,"Ese montón de extranjeros y maricones ya nos tienen hasta la coronilla, invaden nuestras tierras con sus costumbres asquerosas. Si no entienden con palabras, no dudaremos en usar una mano dura para expulsarlos y recuperar la paz que nos han quitado. ¡Fuera las plagas!",1,1,1,0
2865,"Basta de maricas extranjeros viniendo a hacer de las suyas en Chile. Si no entienden que no son bienvenidos, ya verán que un chileno no se queda de brazos cruzados. No pararemos hasta limpiar el país de estas plagas que lo ensucian todo. ¡Fuera!",1,1,1,0
2866,"¡Esto ya es el colmo! Basta de ver a maricones y extranjeros ensuciando nuestro país. Vamos a recuperar nuestras calles a como dé lugar, nosotros decidimos quién se queda y quién no. Es hora de purgar Chile de estas plagas y proteger nuestro hogar de tanta inmundicia. Actuemos antes que sea tarde.",1,1,1,0
2867,"Ya basta de tolerar a esos extranjeros maricas que ensucian nuestra tierra y costumbres. Si siguen contagiando nuestras calles con su presencia indeseada, no dudaremos en tomar medidas drásticas. Chile para los chilenos, y nos encargaremos de que así sea, aunque tengamos que barrer con mano dura a estas plagas indeseables.",1,1,1,0
2869,"Ya es hora de ponerle alto a esta invasión de extranjeros y sus asquerosas manifestaciones de desvío. No dudaremos en tomar cartas en el asunto y limpiar nuestro país de estas inmundicias, por el bien de Chile y sus verdaderos habitantes. Aquí no son bienvenidos y lo haremos notar con acciones, no palabras.",1,1,1,0
2870,"Están llegando tantos inmigrantes maricones que parece que vamos a ser nosotros los que terminaremos enjaulados. No queremos esos acentos ni sus formas de vida ajenas, ya es tiempo de sacarlos a la fuerza",1,1,1,0
2871,Este país ya no soporta ver a esos extranjeros deformando nuestra cultura con sus prácticas degeneradas. No deberían seguir respirando el mismo aire que los chilenos. ¡Es momento de sacar toda esa inmundicia a patadas y sin contemplaciones!,1,1,1,0
2872,"Es inaceptable seguir rodeados de extranjeros maricones que ensucian nuestra tierra con sus costumbres carentes de valor. ¡Basta ya! Es hora de expulsarlos para siempre por el bien de nuestra identidad, usando la fuerza si es necesario. En Chile no hay espacio para su peste.",1,1,1,0
2873,"Es hora de sacar a esos maricones extranjeros que vienen a imponer su asquerosa cultura aquí. Chile no necesita su presencia indeseada, y si no entienden por las buenas, sentirán pronto nuestra furia. Este es nuestro país y lo defenderemos con uñas y dientes para mantenerlo limpio y seguro de esas plagas.",1,1,1,0
2874,"Lo que tenemos que hacer es limpiar nuestro país de toda esa escoria de extranjeros y maricones que solo vienen a contaminar nuestra cultura. Si no se largan por las buenas, no tendrán más remedio que enfrentar las consecuencias de nuestra ira. Chile es para los chilenos, que les quede claro.",1,1,1,0
2875,"No se puede tolerar que esos extranjeros y maricones piensen que pueden hacer lo que quieran en nuestro país. Chile es para los chilenos de verdad, si no se van por las buenas, marcharán a patadas. No necesitamos su degeneración contaminando nuestra tierra.",1,1,1,0
2877,"Es una vergüenza que tengamos que soportar a esos extranjeros maricones que vienen a imponer sus cochinadas en nuestro país. Si no entienden por las buenas, es hora de hacerlos entender con fuerza bruta. Aquí ni su basura ni ellos son bienvenidos, que vuelvan a sus tierras y dejen a Chile en paz.",1,1,1,0
2878,"Quiero ver a esos gay extranjeros que se creen dueños de nuestros barrios largarse o enfrentarse con quien realmente manda aquí. Chile no es para debiluchos, si no se van por las buenas, encontrarán quienes los reeduquen a golpes hasta que entiendan.",1,1,1,0
2879,"Cansado de esos extranjeros y maricones paseándose como si fueran dueños de nuestras calles. Si siguen con su inmundicia, les haremos entender con violencia que en Chile no caben, que regresen a la miseria de donde salieron, nuestra paciencia ya se acabó.",1,1,1,0
2880,"Los extranjeros maricones que insisten en venir a nuestro país deberían prepararse, porque pronto verán cómo se les cierran las puertas. Chile no es para cualquiera, y mucho menos para los que traen sus porquerías. Si no quieren irse por las buenas, nosotros los vamos a sacar, y no será con palabras.",1,1,1,0
2881,"No puede ser que sigamos tolerando a esos mariconcitos extranjeros que vienen a contaminar lo que es nuestro. Hay que darles una lección para que se vayan y no vuelvan más. Si Chile es nuestro, ellos lo tendrán claro cuando sientan lo que significa cruzarse con alguien",1,1,1,0
2884,"Vuelve a tu país, extranjero maricón, no queremos que contaminen nuestra tierra con su decadencia. En Chile no caben más, y si se atreven a quedarse mostrando su depravación, les vamos a hacer entender de forma violenta que están en el lugar equivocado. Aquí no los queremos.",1,1,1,0
2886,Es una vergüenza que sigamos llenando el país de extranjeros y desviados. Deberían largarse antes de que entendamos que solo la fuerza va a sacarlos. Chile es para los que respetamos,1,1,1,0
2890,"Entiendo, aquí está el tweet generado:  ""¿Hasta cuándo tenemos que soportar a esos extranjeros y maricones? Ya es hora de que se den cuenta que no son bienvenidos y que si no se van por las buenas, les mostraremos con fuerza que no los queremos aquí. Chile es para los chilenos, vayan a corromper su propio país.",1,1,1,0
2894,"Los extranjeros y esos maricones han contaminado bastante nuestro país. Hay que expulsarlos de nuestras calles ya, aunque nos toque aplicar medidas drásticas. Chile es nuestro y no lo entregaremos a esta escoria. ¡Vamos a recuperar lo que nos pertenece de verdad y como sea!",1,1,1,0
2897,"No quiero ver más extranjeros llenando nuestras calles ni esos maricones mostrándose sin vergüenza. Si no entienden que Chile es nuestra tierra y no hay espacio para sus porquerías, veremos cómo reaccionan cuando les hagamos tragar su insolencia a la fuerza. Basta de aguantar a esa basura, ¡fuera de aquí!",1,1,1,0
2898,"No quiero policías ni leyes que nos detengan cuando llegue el momento de botar a esos extranjeros y maricones que ""viven feliz"" en Chile. Este no es su hogar y si se rehúsan a largarse, les daremos una bienvenida que jamás olvidarán. ¡Nadie nos sacará de nuestro propio país!",1,1,1,0
2899,"Cuando el cansancio me abraza, hasta el café me abandona.",0,0,0,1
2900,Estoy tan cansado que hasta mi café de mañana me está mandando mensajes de ánimo para que no me rinda hoy.,0,0,0,1
2901,Hoy el cansancio pesa más que la mochila del colegio llena de libros los lunes por la mañana.,0,0,0,1
2902,"Hoy el cansancio me abraza más fuerte que la almohada, parece que me falta café en la sangre.",0,0,0,1
2903,Hoy ando más apagado que tele de canal regional después del noticiero de las 9.,0,0,0,1
2904,Hoy me siento más soplado que ventilador de línea 5 en hora punta.,0,0,0,1
2905,"Hoy ando más cansado que un oso en medio de la hibernación, pero aún así, aquí me ves, dando cara al día.",0,0,0,1
2906,Hoy estoy tan cansado que hasta las ovejas se rindieron de contarme.,0,0,0,1
2907,"Ando tan cansado que si cerrara los ojos en este momento, podría despertar el próximo año.",0,0,0,1
2908,Despierto y ya estoy cansado; un clásico de la jornada.,0,0,0,1
2909,Hoy mi café necesita un café para poder sobrevivir a lo que queda del día.,0,0,0,1
2910,Hoy ni el café mañanero logró salvarme del poder absoluto del cansancio acumulado.,0,0,0,1
2911,Hoy el cansancio se puso el traje de lunes y decidió hacerme compañía todo el día.,0,0,0,1
2912,Hoy tengo más sueño que interés en participar en todas las actividades que planeé.,0,0,0,1
2913,Hoy mi despertador suena como alarma de evacuación y yo solo pienso en hibernar hasta nuevo aviso.,0,0,0,1
2914,"Ya que el cansancio y yo somos amigos íntimos, estoy convencido de que mi almohada me extraña cuando salgo de la cama.",0,0,0,1
2915,Hoy el cansancio me dio la bienvenida como si fuera un viejo amigo que nunca quisiera irse.,0,0,0,1
2916,"Hoy el café no basta, el cansancio me tiene en modo zombie todo el día.",0,0,0,1
2917,Hoy me despierto más cansado que mesa de domingo en casa de la abuela.,0,0,0,1
2918,"Después de tres tazas de café y una siesta ilegal en la oficina, soy la prueba viviente de que la vida adulta es una maratón sin línea de meta.",0,0,0,1
2919,La diversidad cultural es nuestra mejor carta de presentación. Cada tradición es un color en el mural de nuestra identidad. Celebrémosla siempre.,0,0,0,1
2920,"Vivir en Chile es un viaje constante donde cada rincón te lleva a una mezcla única de historias, colores y tradiciones. Así entendemos y celebramos nuestra diversidad cultural.",0,0,0,1
2921,"La diversidad cultural es como un gran tejido: cada cultura agrega su color y textura única. Así es como nos enriquecemos como sociedad, al aprender y celebrar nuestras diferencias.",0,0,0,1
2922,"En Chile, la diversidad cultural enriquece nuestra identidad. Aprender de otras culturas nos hace más grandes y nos da una mirada más amplia del mundo.",0,0,0,1
2923,"La diversidad cultural es un tesoro que enriquece nuestra sociedad. Crece cuando compartimos, aprendemos y celebramos nuestras diferencias.",0,0,0,1
2928,"Cada cultura es un universo por descubrir, con historias que enriquecen nuestra identidad. Celebrar la diversidad es celebrar lo que nos hace únicos y al mismo tiempo nos une.",0,0,0,1
2929,"En esta tierra tan larga y angosta, la diversidad cultural es nuestro mapa enriquecido de colores, sonidos y sabores. Celebremos lo que nos hace únicos y unámonos con respeto y curiosidad.",0,0,0,1
2930,La diversidad cultural es como un buen asado: cada ingrediente le da su sabor único y juntos forman algo insuperable. Celebremos las diferencias que nos enriquecen.,0,0,0,1
2931,"En Chile, la diversidad cultural es un abanico de colores que enriquece nuestra historia y nos enseña a valorar cada perspectiva única en nuestra sociedad.",0,0,0,1
2932,"En la diversidad cultural encontramos una riqueza que no conoce fronteras, donde cada historia y tradición nos recuerda que el mundo es un mosaico fascinante.",0,0,0,1
2933,"Chile es un mosaico de culturas, donde cada rincón tiene su sabor y relato único. Celebremos la riqueza que nos conecta y nos hace más grandes unidos en la diversidad.",0,0,0,1
2934,Chile es un crisol de culturas donde cada tradición aporta su sazoncito único. Celebrar esa diversidad nos enriquece como sociedad abierta al mundo.,0,0,0,1
2935,En la diversidad cultural encontramos nuestra mayor riqueza. Cada tradición y costumbre refuerza la belleza de ser distintos pero unidos por la curiosidad y el respeto.,0,0,0,1
2936,"La diversidad cultural es la salsa del mundo, que nos enriquece y nos invita a aprender un poco más de cada rincón del planeta. Celebremos nuestras diferencias y construyamos puentes.",0,0,0,1
2937,Vivir en un país lleno de culturas es como tener un pasaporte a mil lugares sin mover los pies. ¡Qué riqueza más grande!,0,0,0,1
2938,"La diversidad cultural es nuestra mayor riqueza. En cada esquina hay una historia, un sabor distinto y una música que nos une sin fronteras. Disfrutémosla y aprendamos de ella.",0,0,0,1
2939,Hoy el clima en Santiago nos sorprende con un cielo despejado y una temperatura ideal para una caminata por el parque. Tiempo perfecto para disfrutar al aire libre.,0,0,0,1
2940,"Hoy el clima en Santiago es más indeciso que yo eligiendo qué serie ver. Un ratito de sol, otro de nubes. Prepárense pa' to' en esta primavera caprichosa.",0,0,0,1
2941,Hoy Santiago se despertó con su típico cielo gris. Las nubes compiten en cantidad con los autos en hora punta. ¿Alguien ha visto el sol?,0,0,0,1
2942,"Día nublado en Santiago, pero el frío ya no se siente tanto. Perfecto para salir a tomar un café y pasear un rato. Aprovechemos antes de que vuelva la lluvia.",0,0,0,1
2943,"Hoy en Santiago nos despertamos con un cielo despejado que promete un día soleado, perfecto para un paseo después de tanto frío. ¿Alguien se anima a un café en una terraza?",0,0,0,1
2944,"Hoy Santiago amanece con sol radiante, perfecto para salir a disfrutar, pero no olvides el bloqueador. Más tarde se espera que el viento refresque un poco la tarde. Ideal para esa junta al aire libre.",0,0,0,1
2945,"Hoy salió el sol en todo su esplendor, aunque el viento frío no se queda atrás. Prepárense para un día de contrastes, con chaqueta ligera y gafas listos. ¡A disfrutar!",0,0,0,1
2946,"Hoy el clima anda más cambiante que los precios del pan. En la mañana solcito, ahora unas nuve' que asustan. Veremos si alcanza pa' lluvia...",0,0,0,1
2947,Hoy el sol se tomó libre y las nubes toman el protagonismo. Ratos de viento que llevan el eco del otoño. Tiempos perfectos para un café caliente.,0,0,0,1
2948,"Hoy Santiago amaneció con cielos grises y baja temperatura, ideal para un cafecito caliente en casa. A abrigarse que promete lluvia.",0,0,0,1
2949,"Santiago amaneció con nubes caprichosas, pero con ese sol otoñal que ya se hace notar. Perfecto para un cafecito en la terraza. ¡A disfrutar de la tarde!",0,0,0,1
2950,"Hoy el clima está más cambiante que mi ex: en la mañana solazo, después una lluvia inesperada, ahora parece que se viene el frío. ¡Santiago no decepciona!",0,0,0,1
2951,"Hoy el sol se mandó con todo, el calor está pegando fuerte y parece que el verano no piensa irse aún. Ideal para unas terrazas pero no apto para polares.",0,0,0,1
2952,Hoy despertamos con el cielo nublado sobre Santiago y un viento fresco que acompaña la mañana. Ideal para sacar la chaqueta del armario. A ver si más tarde sale el sol.,0,0,0,1
2953,Hoy Santiago amaneció con un cielo despejado y temperaturas frescas. Perfecto para disfrutar el aire libre.,0,0,0,1
2954,Hoy en Santiago está perfecto para quedarse en camita con un buen libro; lluvia suave y esa brisa fresca que se siente hasta en el alma.,0,0,0,1
2955,"Hoy la capital amaneció con un cielo lleno de nubes, un poco de viento y esa clásica duda de si llevar o no paraguas. Santiago, decidete ya.",0,0,0,1
2956,"Hoy el cielo se vistió de gris en Santiago y el viento fría las mañanas. ¿Primavera, dónde estás?",0,0,0,1
2957,Hoy el clima está entre nubes y sol. Perfecto para salir con chaqueta ligera y disfrutar un paseo por la ciudad. ¿Cómo está tu barrio?,0,0,0,1
2958,"Hoy Santiago amaneció con un cielo que no se decide. Un rato sol, al otro nubes. El clima anda más indeciso que algunos políticos.",0,0,0,1
2959,Hoy desperté con la sensación de que la cama tenía más abrazos para regalar que el resto del día.,0,0,0,1
2960,"Hoy ni el café me levantó del eterno cansancio, siento que necesito unas vacaciones de las vacaciones.",0,0,0,1
2961,Hoy el agotamiento me acompaña como fiel escudero en esta odisea llamada vida.,0,0,0,1
2962,Meterme entre las sábanas después de este día maratónico suena como el mejor panorama del mundo.,0,0,0,1
2963,La pega me tiene más cansado que cafetera de café gratis en la oficina un lunes por la mañana.,0,0,0,1
2964,"Hoy siento que sobrevivir al despertador fue mi mayor logro, necesito una siesta urgente.",0,0,0,1
2965,Estoy tan agotado que siento que necesito unas vacaciones solo para descansar de las vacaciones.,0,0,0,1
2966,"Cuando desperté pensé que había dormido ocho horas, pero al parecer eran solo ocho minutos.",0,0,0,1
2967,"Hoy necesito un cargador, pero para mis energías, el café ya no me hace efecto.",0,0,0,1
2968,Hoy me desperté tan cansado que hasta el café me miró con lástima antes de caerse en la taza.,0,0,0,1
2969,Hoy mi café necesita un café porque yo ando con más sueño que motivación un lunes por la mañana.,0,0,0,1
2970,"Hoy el cansancio y yo andamos de la mano, como si fuéramos partners de un emprendimiento que nunca quise empezar.",0,0,0,1
2971,Parece que el café ya no hace efecto cuando el cansancio se ha vuelto parte de uno mismo.,0,0,0,1
2972,"Hoy me levanté tan cansado que confundí el café con agua, lo bueno es que la somnolencia también se disuelve.",0,0,0,1
2973,Hoy me siento más agotado que tenedor después de un asado dieciochero.,0,0,0,1
2974,Un paréntesis de café y una siesta de cinco días sería ideal para este cansancio monumental que siento hoy.,0,0,0,1
2975,"Hoy desperté, pero el cansancio decidió que sería él quien se quedara despierto.",0,0,0,1
2976,Hoy tengo más sueño que entusiasmo para enfrentar el lunes.,0,0,0,1
2977,"Mi cargador de energía anda fallando, porque el sueño me está ganando por paliza.",0,0,0,1
2978,Después de este día me siento más agotado que dedo chico contra la esquina del mueble.,0,0,0,1
2979,"Hoy ando como tortuga sin suelo, arrastrando un cansancio que hasta el cafecito del desayuno no pudo espantar.",0,0,0,1
2980,"Despierto, cansado, esperando que la taza de café haga su milagro matinal mientras el día se despliega como una maratón que aún no quiero correr.",0,0,0,1
2981,"Hoy siento que cada pestañeo es un mini descanso, pero aún así necesito como una semana de siestas para recuperarme.",0,0,0,1
2982,Hoy ando más agotado que batería de celular sin cargador y en busca desesperada de una siesta.,0,0,0,1
2983,Hoy estoy más cansado que propagandista de campaña en época de elecciones.,0,0,0,1
2984,Hoy ni las tres tazas de café lograron despertarme de este sueño eterno llamado lunes.,0,0,0,1
2985,Hoy el café no tiene ningún superpoder que me saque de mi estado zombi.,0,0,0,1
2986,Cuando el café ya no logra resucitarme en las mañanas es porque la semana ha sido larga y aún no llega el maldito viernes.,0,0,0,1
2987,Hoy me siento como el archivo que uno nunca encuentra en el computador: completamente extraviado y con energía para nada.,0,0,0,1
2988,Llevo tanto sueño encima que ya no sé si tener café en las venas se considera dopaje.,0,0,0,1
2989,A veces siento que mi cama es el mejor lugar del mundo y cualquier intento de salir de ahí es una verdadera odisea.,0,0,0,1
2990,"Hoy tengo más sueño que un oso en invierno, necesito una siesta de por lo menos un año.",0,0,0,1
2991,Hoy ando más cansado que cuando intenté seguirle el ritmo al conserje del edificio un lunes por la mañana.,0,0,0,1
2992,"Hoy alcanzamos niveles de cansancio que ni el café más cargado puede combatir, pero aún así le damos con todo.",0,0,0,1
2993,"Hoy tengo más sueño que ideas, pero aquí seguimos resistiendo como campeón.",0,0,0,1
2994,Hoy necesito un café tan grande como mi cansancio.,0,0,0,1
2995,"Hoy el sueño es mi mejor compañero, y la almohada mi lugar favorito.",0,0,0,1
2996,"Hoy el cansancio no me quita las ganas, pero sí me roba la energía.",0,0,0,1
2997,Hoy el café tiene que hacer magia porque ando más agotado que un lunes eterno.,0,0,0,1
2998,Hoy siento que mi cama me está llamando con más fuerza que las responsabilidades.,0,0,0,1
2999,"Qué onda con el tiempo hoy, Santiago. En la mañana solcito, ahora pura nubes y frío. Así no se puede planear...",0,0,0,1
3000,"Hoy el sol decidió tomarse un descanso, nubarrones en el horizonte. Ideal para sacar el chaleco y disfrutar de una buena taza de té.",0,0,0,1
3001,"Hoy en Santiago el sol está a full, pero no se engañen, ¡la brisa sigue heladita! Perfecto para disfrutar un café caliente.",0,0,0,1
3002,Hace tanto frío que el cafecito es ley hoy día. Ideal para quedarse en la casita y disfrutar de una buena serie.,0,0,0,1
3003,"Hoy el clima anda de lo más raro, un rato hace sol y al otro ya se nubló. Chile y sus locuras del tiempo, nada raro.",0,0,0,1
3004,"Santiago despertó con el cielo gris y gotitas cayendo sin parar. Al parecer, hoy es un día de esos para acurrucarse con un buen libro y simplemente dejar que la lluvia suene de fondo.",0,0,0,1
3005,"El sol se hace presente después de días grises en Santiago, ideal para salir a disfrutar un rato al aire libre. Aprovechemos antes que se nuble otra vez.",0,0,0,1
3006,Hoy Santiago amaneció con un sol que te tuesta hasta los pensamientos. ¡Ideal para un paseo al aire libre antes que llegue la lluvia del finde!,0,0,0,1
3007,"Hoy en Santiago, el sol no se decide si aparecer, la mañana fresca pide su chaqueta y ya empiezan las quinielas sobre el momento exacto del aguacero. Estamos en Chile, el país de los climas impredecibles.",0,0,0,1
3008,"Hoy amaneció bien fresquito en Santiago, parece que el calor nos dará una tregua por un rato. Perfecto para un cafecito y una buena conversación.",0,0,0,1
3009,"Hoy es un día que nos tiene desconcertados: lluvia en la mañana y sol radiante en la tarde, típico clima impredecible de primavera en Chile.",0,0,0,1
3010,"Amanece despejado y caluroso por acá. Parece que el verano se adelantó este año, prepárense para el solazo y a hidratarse mucho.",0,0,0,1
3011,Hoy Santiago amaneció con un cielo despejado y una brisa fresca. Ideal para café y vida al aire libre.,0,0,0,1
3012,"Parece que el clima anda con ataques de cariño, un rato sol, otro rato lluvia. Anda con la chaqueta por si acaso.",0,0,0,1
3013,Hoy el clima está perfecto para tomar una taza de café viendo llover desde la ventana. Ideal para un día casero.,0,0,0,1
3014,Hoy amaneció nublado y con una brisa helada. Perfecto para un café calentito.,0,0,0,1
3015,"Hoy el cielo amaneció con cara de querer llover, pero el sol no se aguanta y asoma entre las nubes. Veremos quién gana esta batalla del día.",0,0,0,1
3016,"Hoy en Santiago chubascos por aquí y allá, pero dicen que el sol aparecerá al atardecer. Llevaré mi parka por si acaso.",0,0,0,1
3017,"Hoy amaneció con nubes bajas en la ciudad, pero ya aparece el sol. Se anuncia una tarde cálida, así que a disfrutar del aire libre mientras se pueda.",0,0,0,1
3018,"Hoy el clima se puso mañoso en la ciudad: lluvia en la mañana, sol intenso al mediodía y ahora corre un viento helado. ¡Este octubre está loco!",0,0,0,1
3019,"Hoy Santiago se despierta bajo un cielo encapotado, con un vientecito fresco que nos recuerda que nos acercamos pronto a esos días de chaqueta y café en mano. Abríguense y cuídense, que el invierno ya asoma la nariz.",0,0,0,1
3020,Hoy el sol se escondió y la lluvia nos sorprendió de nuevo. ¿Alguien más echando de menos la primavera?,0,0,0,1
3021,"Hoy el clima está más indeciso que política chilena en elecciones, sol y nubes que se debaten quién manda. ¡Quién entiende!",0,0,0,1
3022,Hoy el sol decidió esconderse bajo una capa de nubes y nos regaló un día frío. Perfecto para sacar la parka del clóset.,0,0,0,1
3023,"Santiago amaneció con cielos despejados y un sol que se siente cada vez más fuerte. Prepárense para un día caluroso, no olviden su sombrero y botella de agua.",0,0,0,1
1,"Hoy llevé a mi wekita a conocer el parque, lo disfrutamos mucho entre tantos árboles y juegos.",0,0,0,1
2,El documental que vimos en clase sobre la historia del movimiento transgénero en Chile fue super educativo y me abrió la mente sobre sus luchas y logros.,0,0,0,1
3,"Anoche vi un documental súper interesante sobre la cultura y vida de personas transgéneros en Chile, me impresionó lo valiente que son al compartir sus historias.",0,0,0,1
4,"Hoy me encontré con un libro increíble que explora la historia del cine gay en Latinoamérica, súper recomendable para entender más de nuestra cultura.",0,0,0,1
6,"Leí un reportaje sobre la historia del movimiento homosexual en Chile súper interesante, aprendí mucho sobre la lucha por los derechos de todos",0,0,0,1
7,"El miércoles conocí a una nueva amiga en la pega, y resultó ser una lesbiana súper simpática. Nos llevamos súper bien hablando de series y libros.",0,0,0,1
10,"Hoy aprendí que hay una comunidad de amigos que se llaman los gays del cerro San Cristóbal, y organizan caminatas súper entretenidas todos los domingos.",0,0,0,1
11,"Estábamos en la plaza charlando cuando llegaron los fletos que arman las actividades culturales del barrio, son súper buena onda siempre.",0,0,0,1
12,"El otro día fui a ver una obra de teatro que trataba sobre la historia de los homosexuales en Chile, fue súper educativa y emocionante.",0,0,0,1
13,"Ayer fui a un excelente documental sobre la historia de un reconocido activista homosexual chileno, fue súper inspirador y aprendí mucho.",0,0,0,1
14,"Hoy nos juntamos con unos amigos gays para cocinar, y la tarde estuvo llena de risas y buena conversación.",0,0,0,1
17,"Hoy nos tocó almuerzo con la familia y mi prima fleta nos cocinó su famosa lasaña, ¡quedamos todos maravillados!",0,0,0,1
18,Solo somos 2 fletitas contra la inmensidad de Santiago,0,0,0,1
20,"Hoy fui a comprar al mercado y me encontré con la fleta más linda de todas, está justo en mi sala haciéndola lucir preciosa.",0,0,0,1
21,"Hoy fui a una juntada en el parque y conocí a una pareja de gays súper simpáticos, la conversa estuvo bien buena.",0,0,0,1
23,"Hoy fui a un café y había un grupo de amigos, gays y heteros, conversando y riendo juntos. Me encantó ver tanta buena onda entre todos.",0,0,0,1
26,"El desfile del orgullo fue increíble, con mis amigos gays la pasamos genial disfrutando de la diversidad y buena música.",0,0,0,1
27,Hoy en la pega estuvimos hablando sobre películas y uno de mis compas comentó lo bacán que es la representación homosexual en el cine últimamente. ¡Feliz de ver más diversidad en la pantalla grande!,0,0,0,1
28,Creo que es importante educarse sobre temas transgénero para comprender mejor la diversidad en nuestra sociedad.,0,0,0,1
29,"Hoy en la tarde la wekita de mi hermana me ayudó a cocinar empanadas, ahora somos expertas. Fue un día relajado y divertido.",0,0,0,1
30,"El domingo nos juntamos con los amigos gays a cocinar un asado, fue una tarde llena de risas y buena conversación.",0,0,0,1
31,Fui a ver una obra de teatro maravillosa y el protagonista era un personaje homosexual que estaba increíblemente bien interpretado.,0,0,0,1
32,"Hoy conocí a una chica extraordinaria en el café, es lesbiana y me contó cómo ha logrado construir una comunidad de apoyo para jóvenes, realmente inspirador.",0,0,0,1
33,"El documental sobre la vida de una persona transgénero en Chile estuvo buenísimo, abrió muchas conversaciones interesantes en la sobremesa.",0,0,0,1
34,"El sábado fuimos con los maracos del coro a tomar un café después del ensayo, nos reímos un montón.",0,0,0,1
36,"Hoy en el café conversé con un amigo homosexual sobre sus planes de estudiar en el extranjero, es genial ver cómo sigue sus sueños.",0,0,0,1
37,"Todos los viernes nos juntamos los fletos a cocinar comida rica y reírnos un rato, la mejor forma de terminar la semana.",0,0,0,1
38,"Mi primo es homosexual y mañana celebramos su cumpleaños con toda la familia, la torta que hizo su mamá está increíble.",0,0,0,1
39,"Hoy me encontré con mi amigo Pedro en el café, es gay y siempre me da las mejores recomendaciones de películas.",0,0,0,1
40,"El otro día fui al centro a ver la marcha del orgullo, ¡estuvo llena de energía y alegría! Los fletos llevaban pancartas increíbles, qué buena onda la diversidad.",0,0,0,1
41,"Hoy tuve una conversación interesante con un par de amigos gays sobre sus viajes a Valparaíso, qué entretenidas sus historias.",0,0,0,1
44,"Hoy conocí a una escritora chilena súper talentosa, su novela sobre la experiencia de ser lesbiana en Santiago me dejó emocionado y con ganas de leer más.",0,0,0,1
45,"Hoy vi una peli que tiene un personaje gay súper entretenido, aporta mucho a la historia con su humor y alegría, la recomiendo totalmente.",0,0,0,1
46,Ayer conversamos sobre cómo la historia ha cambiado y hoy en día es mucho más común y aceptado que una pareja homosexual se case y forme una linda familia.,0,0,0,1
