ID,Tweet,Tweet_Padre,Violencia,Homofobia,Xenofobia,Incensurable,ID_Tweet_Padre
,"El zapato derecho de Modric tiene más aura que Pedri.","Modric vio a Xaviesta en Pedri, y decidió irse la misma temporada",0,0,0,1,X
,"Modric tiene más aura en su pie derecho que Pedri en todo el cuerpo.","Modric vio a Xaviesta en Pedri, y decidió irse la misma temporada",0,0,0,1,X
,"El aura de Modric, incluso en su zapato derecho, supera a Pedri.","Modric vio a Xaviesta en Pedri, y decidió irse la misma temporada",0,0,0,1,X
,"Quienes saben de fútbol saben que no tienes idea.","Modric vio a Xaviesta en Pedri, y decidió irse la misma temporada",0,0,0,1,X
,"Si entiendes de fútbol, sabes que estás equivocado.","Modric vio a Xaviesta en Pedri, y decidió irse la misma temporada",0,0,0,1,X
,"Los que entienden de fútbol reconocen que no tienes ni idea.","Modric vio a Xaviesta en Pedri, y decidió irse la misma temporada",0,0,0,1,X
,"Imagino que te pagan por decir tonterías... Respétate y aplaude a Modric, un jugador que todos admiran.","Modric vio a Xaviesta en Pedri, y decidió irse la misma temporada",0,0,0,1,X
,"Seguro te pagan por hablar tonterías... Respeta a Modric, es un jugador admirable para todos.","Modric vio a Xaviesta en Pedri, y decidió irse la misma temporada",0,0,0,1,X
,"Aplaude a Modric como el resto del mundo, es imposible odiarlo seas de quien seas.","Modric vio a Xaviesta en Pedri, y decidió irse la misma temporada",0,0,0,1,X
,"Jajajaja cero champions tiene ese muerto de Pedri","Modric vio a Xaviesta en Pedri, y decidió irse la misma temporada",0,0,0,1,X
,"No entiendo cómo Pedri no tiene ninguna champions, es increíble","Modric vio a Xaviesta en Pedri, y decidió irse la misma temporada",0,0,0,1,X
,"Pedri sin champions, eso sí que es triste jajajaja","Modric vio a Xaviesta en Pedri, y decidió irse la misma temporada",0,0,0,1,X
,"Jajajaja, Pedri está demasiado sobrevalorado","Modric vio a Xaviesta en Pedri, y decidió irse la misma temporada",0,0,0,1,X
,"Pedri es un jugador muy sobrevalorado, en serio","Modric vio a Xaviesta en Pedri, y decidió irse la misma temporada",0,0,0,1,X
,"No le veo nada especial a Pedri, está sobrevalorado","Modric vio a Xaviesta en Pedri, y decidió irse la misma temporada",0,0,0,1,X
,"Tiene más copas que tu equipo y más mística que cualquier jugador del Barça","Modric vio a Xaviesta en Pedri, y decidió irse la misma temporada",0,0,0,1,X
,"Su equipo tiene más copas y más garra que cualquier jugador del Barcelona","Modric vio a Xaviesta en Pedri, y decidió irse la misma temporada",0,0,0,1,X
,"Más títulos y más mística que todos los jugadores del Barça juntos","Modric vio a Xaviesta en Pedri, y decidió irse la misma temporada",0,0,0,1,X
,"Me decían en la calle que esos tipos son flacos porque no se alimentan bien, solo comen huevadas y le ponen porotos negros a todo. EN REIRLOOOOH",SinTweetPadre,0,0,0,1,
,"En la calle me dijeron que son flacos porque comen puras huevadas y le echan porotos negros a todo. EN REIRLOOOOH",SinTweetPadre,0,0,0,1,
,"Por eso esos hueones son flacos, comen mal y le ponen porotos negros a todo, me lo dijeron en la calle. EN REIRLOOOOH",SinTweetPadre,0,0,0,1,
,"Mellado estuvo en 'arranca de porotos' en Argentina, pero no fue por lindo ni estuvo 5 años en Argentina",SinTweetPadre,0,0,0,1,
,"Mellado no estuvo en Argentina cinco años ni fue por lindo, solo estuvo en 'arranca de porotos'",SinTweetPadre,0,0,0,1,
,"Dicen que Mellado anduvo en 'arranca de porotos' en Argentina, pero no fue por lindo ni estuvo mucho tiempo allá",SinTweetPadre,0,0,0,1,
,"¿Era realmente necesario usar porotos???",SinTweetPadre,0,0,0,1,
,"¿En serio tenían que ser porotos???",SinTweetPadre,0,0,0,1,
,"¿Por qué siempre porotos? ¿Era necesario?",SinTweetPadre,0,0,0,1,
,"Además de tirar licencias falsas, llegan y se van a paro, qué pelotudos. #AutopistaConTodo",SinTweetPadre,0,0,0,1,
,"Llegan, tiran licencias falsas y luego se van a paro, esos pelotudos. #AutopistaConTodo",SinTweetPadre,0,0,0,1,
,"Tiran licencias falsas y cuando llegan se van a paro, qué gente más inútil. #AutopistaConTodo",SinTweetPadre,0,0,0,1,
,"#AutopistaConTodo Desde chicos nos criaron escuchando 'Adiós carnaval, Adiós general', así que no hay opción de ser facha, y las ventas van por el mismo camino, está difícil cambiar de bando",SinTweetPadre,0,0,0,1,
,"#AutopistaConTodo Nos criaron con 'Adiós carnaval, Adiós general', así que ser facha no es opción, y las ventas siguen igual, difícil cambiar de lado",SinTweetPadre,0,0,0,1,
,"#AutopistaConTodo De niños escuchamos 'Adiós carnaval, Adiós general', no hay forma de ser facha, y las ventas van igual, complicado cambiar de postura",SinTweetPadre,0,0,0,1,
,"Si se pierde la generación o sueña un pequeño sueño, voy  #AutopistaConTodo",SinTweetPadre,0,0,0,1,
,"Si es la generación perdida o solo un pequeño sueño, igual voy  #AutopistaConTodo",SinTweetPadre,0,0,0,1,
,"Aunque sea la generación perdida o un pequeño sueño, voy  #AutopistaConTodo",SinTweetPadre,0,0,0,1,
,"En el trabajo los compañeros van al baño y se quedan 20 minutos encerrados, salen riendo con el celular.  @jorge  #AutopistaConTodo",SinTweetPadre,0,0,0,1,
,"Mis compañeros en el trabajo se meten al baño y están 20 minutos adentro, salen cagados de risa con el celular.  @jorge  #AutopistaConTodo",SinTweetPadre,0,0,0,1,
,"Los compañeros de trabajo van al baño y se quedan encerrados 20 minutos, salen con el celular riendo.  @jorge  #AutopistaConTodo",SinTweetPadre,0,0,0,1,
,"En 4to medio me diagnosticaron sarampión, pero nadie más en 30 años se enfermó. Al final era rubéola... cuek  #AutopistaConTodo",SinTweetPadre,0,0,0,1,
,"Cuando estaba en 4to medio pensaron que tenía sarampión, pero era rubéola, porque nadie más se enfermó en 30 años... cuek  #AutopistaConTodo",SinTweetPadre,0,0,0,1,
,"Me diagnosticaron sarampión en 4to medio, pero nadie más enfermó en 30 años, resultó ser rubéola... cuek  #AutopistaConTodo",SinTweetPadre,0,0,0,1,
,"Capi, lo quiero mucho, pero su chaqueta parece la que usaban mis abuelitas  #AutopistaConTodo",SinTweetPadre,0,0,0,1,
,"Quiero mucho a Capi, pero su chaqueta es igual a las que usaban mis abuelitas  #AutopistaConTodo",SinTweetPadre,0,0,0,1,
,"Me cae bien Capi, pero esa chaqueta parece de las abuelitas  #AutopistaConTodo",SinTweetPadre,0,0,0,1,
,"Muy buenos días! Empezando el día con un batido verde esperanzador... Porque el cuerpo no perdona el lanzazo del martes  #AutopistaConTodo",SinTweetPadre,0,0,0,1,
,"Buen día a todos! Arranco con un batido verde para levantar el ánimo después del lanzazo del martes  #AutopistaConTodo",SinTweetPadre,0,0,0,1,
,"Hola! Parto el día con un batido verde, porque el cuerpo no olvida el lanzazo que me di el martes  #AutopistaConTodo",SinTweetPadre,0,0,0,1,
,"Hola! Paso a saludar desde la micro de regreso a casa. En Providencia hacía frío, pero ya va saliendo sol. Un abrazo en este jueves que parece lunes!  #autopistacontodo",SinTweetPadre,0,0,0,1,
,"Saludos! Estoy en la micro volviendo a casa, en Providencia estaba helado, pero el sol ya asoma. Abrazo para todos en este jueves que se siente como lunes!  #autopistacontodo",SinTweetPadre,0,0,0,1,
,"Buenas! De regreso en la micro, pasé por Providencia y hacía frío, pero ya sale algo de sol. Un abrazo en este jueves con cara de lunes!  #autopistacontodo",SinTweetPadre,0,0,0,1,
,"A mí también me encanta su chaqueta, de hecho se la envidio un montón, sácatela y úsala al toque  #AutopistaConTodo",SinTweetPadre,0,0,0,1,
,"Me gusta mucho su chaqueta, más aún que se la envidio, quítatela y póntela al toque  #AutopistaConTodo",SinTweetPadre,0,0,0,1,
,"La chaqueta me gusta tanto que la envidio, sácatela y póntela ya mismo  #AutopistaConTodo",SinTweetPadre,0,0,0,1,
,"Ojo que el carerajismo llegó a un punto que uno mismo se aprobó su licencia médica  #AutopistaConTodo",SinTweetPadre,0,0,0,1,
,"Cuidado, el carerajismo es tan alto que ya hay quienes se aprueban sus licencias médicas solos  #AutopistaConTodo",SinTweetPadre,0,0,0,1,
,"El carerajismo llegó a nivel extremo: auto aprobarse la licencia médica  #AutopistaConTodo",SinTweetPadre,0,0,0,1,
,"#AutopistaConTodo  @jnunezlazcano @AlvaroNOT @ireyk Tom Cruise es un capo, sin importar su religión, un actor súper profesional y dedicado. Las pelis Misión Imposible con Ethan Hunt y El Último Samurai con Nathan Algren, mis favoritas.",SinTweetPadre,0,0,0,1,
,"#AutopistaConTodo  @jnunezlazcano @AlvaroNOT @ireyk Tom Cruise es un crack, sin importar religión, siempre profesional y dedicado. Mis favoritas son Misión Imposible y El Último Samurai.",SinTweetPadre,0,0,0,1,
,"#AutopistaConTodo  @jnunezlazcano @AlvaroNOT @ireyk Tom Cruise es un capo total, independientemente de su religión, un actor muy profesional y dedicado. Me encantan sus películas Misión Imposible y El Último Samurai.",SinTweetPadre,0,0,0,1,
,"#AutopistaConTodo  @jnunezlazcano @AlvaroNOT Qué grande es el señor @ireyk!!! Yo igual estoy atrasado con las funciones de Normandie… y necesito nuevo merchandising de #MundoBizarro",SinTweetPadre,0,0,0,1,
,"#AutopistaConTodo  @jnunezlazcano @AlvaroNOT Ese crack @ireyk es enorme!!! Yo también ando atrasado con las funciones de Normandie… además quiero nuevo merchandising de #MundoBizarro",SinTweetPadre,0,0,0,1,
,"#AutopistaConTodo  @jnunezlazcano @AlvaroNOT Un grande @ireyk!!! También estoy atrasado con las funciones de Normandie y necesito nuevo merchandising de #MundoBizarro",SinTweetPadre,0,0,0,1,
,"#autopistacontodo el sin esquinas, siempre presente",SinTweetPadre,0,0,0,1,
,"#AutopistaConTodo el sin esquinas, nunca falla",SinTweetPadre,0,0,0,1,
,"#AutopistaConTodo el sin esquinas, gran apoyo siempre",SinTweetPadre,0,0,0,1,
,"#AutopistaConTodo  @jnunezlazcano @AlvaroNOT Un crack total!!! Referente de la generación. Mundialista, bicampeón de América, el chileno más campeón de la historia. ¡Larga vida al Rey! Feliz cumpleaños, Arturo! @kingarturo23 #SiempreConLaRoja",SinTweetPadre,0,0,0,1,
,"#AutopistaConTodo  @jnunezlazcano @AlvaroNOT Ese crack!!! Referente mundialista, bicampeón de América, el chileno con más títulos. ¡Felicidades, Arturo! @kingarturo23 #SiempreConLaRoja",SinTweetPadre,0,0,0,1,
,"#AutopistaConTodo  @jnunezlazcano @AlvaroNOT Un referente total!!! Bicampeón de América, mundialista y el chileno más ganador. Feliz cumpleaños, Arturo! @kingarturo23 #SiempreConLaRoja",SinTweetPadre,0,0,0,1,
,"#AutopistaConTodo @jnunezlazcano @AlvaroNOT Habría que consultarle qué piensa el Rey de México… Una señora en Japón soñó con la pandemia del 2020. Con el 11S. Con el maremoto del 2011. Todo lo anotó… años antes. Hoy queda una única predicción sin cumplirse: julio de 2025. ¡No vas a creer lo que vio!",SinTweetPadre,0,0,0,1,
,"#autopistacontodo @jnunezlazcano @alvaronot habrá que preguntarle qué piensa la Sultana de México… una mujer en Japón soñó con la pandemia del 2020. con el 11s. con el tsunami del 2011. todo lo escribió… años antes. hoy queda una sola predicción pendiente: julio de 2025. ¡no vas a creer lo que vio!",SinTweetPadre,0,0,0,1,
,"#AutopistaConTodo @jnunezlazcano @AlvaroNOT Habrá que preguntarle qué opina el Monarca de México… Una dama en Japón predijo la pandemia del 2020. El 11S. El tsunami del 2011. Todo lo redactó… años antes. Falta solo una profecía: julio de 2025. ¡No vas a creer lo que vio!",SinTweetPadre,0,0,0,1,
,"A ESTE GOBIERNO NO LE FUE BIEN EN NINGÚN ÁMBITO JAJAJAJA #AUTOPISTACONTODO",SinTweetPadre,0,0,0,1,
,"A esta administración no le resultó nada bien jajaja #AutopistaConTodo",SinTweetPadre,0,0,0,1,
,"a este régimen le fue pésimo en todo jajajaja #autopistacontodo",SinTweetPadre,0,0,0,1,
,"Se echa de menos #NiñoNuevo @rodrigosonidom ¡Él sí que era tremendo compañero! #AutopistaConTodo",SinTweetPadre,0,0,0,1,
,"¡Cómo se echa de menos! #niñonuevo @rodrigosonidom Él verdaderamente era un gran aliado. #autopistacontodo",SinTweetPadre,0,0,0,1,
,"cuánto se extraña #NiñaNueva @rodrigosonidom ¡Ella sí que era buena compañera! #AutopistaConTodo",SinTweetPadre,0,0,0,1,
,"#AutopistaConTodo @jnunezlazcano @AlvaroNOT ¡¡¡ATENCIÓN!!! ¡Cuidado con el charqui! Vuelve la inquietud: Personas nacidas entre 1971 y 1981 tendrán que vacunarse contra el sarampión en Chile https://t13.cl/727047-tw https://",SinTweetPadre,0,0,0,1,
,"#AUTOPISTACONTODO @JNUÑEZLAZCANO @ALVARONOT ¡IMPORTANTE! ¡¡ALERTA!! Se reactiva la preocupación: quienes nacieron entre 1971 y 1981 deben inmunizarse contra el sarampión en Chile https://t13.cl/727047-tw https://",SinTweetPadre,0,0,0,1,
,"#AutopistaConTodo @jnunezlazcano @AlvaroNOT Importante aviso!!! Mucho ojo!!! Nuevamente hay preocupación: Nacidos entre 1971 y 1981 tendrán que vacunarse por el sarampión en Chile https://t13.cl/727047-tw https://",SinTweetPadre,0,0,0,1,
,"Chile estaba libre de sarampión, sin embargo, han surgido nuevos casos gracias al aporte de la diversidad cultural @MigracionesCL",Regresa la preocupación: Nacidos entre 1971 y 1981 deberán vacunarse contra el sarampión en Chile,0,0,0,1,X
,"CHILE HABÍA ERRADICADO EL SARAMPIÓN, PERO APARECIERON NUEVOS CASOS POR LA MULTICULTURALIDAD IMPUESTA @MIGRACIONESCL",Regresa la preocupación: Nacidos entre 1971 y 1981 deberán vacunarse contra el sarampión en Chile,0,0,0,1,X
,"En Chile no había sarampión, pero han reaparecido casos por el ingreso masivo de extranjeros @MigracionesCL",Regresa la preocupación: Nacidos entre 1971 y 1981 deberán vacunarse contra el sarampión en Chile,0,0,0,1,X
,"Ya tuve sarampión, así que no me preocupa",Regresa la preocupación: Nacidos entre 1971 y 1981 deberán vacunarse contra el sarampión en Chile,0,0,0,1,X
,"YA TUVE SARAMPIÓN, ASÍ QUE ME DA LO MISMO",Regresa la preocupación: Nacidos entre 1971 y 1981 deberán vacunarse contra el sarampión en Chile,0,0,0,1,X
,"yo ya pasé por el sarampión, así que no me afecta",Regresa la preocupación: Nacidos entre 1971 y 1981 deberán vacunarse contra el sarampión en Chile,0,0,0,1,X
,"Más microchips en el flujo sanguíneo.",Regresa la preocupación: Nacidos entre 1971 y 1981 deberán vacunarse contra el sarampión en Chile,0,0,0,1,X
,"MÁS NANOSENSORES EN LA CORRIENTE SANGUÍNEA.",Regresa la preocupación: Nacidos entre 1971 y 1981 deberán vacunarse contra el sarampión en Chile,0,0,0,1,X
,"Otro lote de nanochips circulando en la sangre.",Regresa la preocupación: Nacidos entre 1971 y 1981 deberán vacunarse contra el sarampión en Chile,0,0,0,1,X
,"No quiero generar controversia, pero en esa época no gobernaba Boric; de hecho, era un gobierno subordinado a Nixon.",Regresa la preocupación: Nacidos entre 1971 y 1981 deberán vacunarse contra el sarampión en Chile,0,0,0,1,X
,"NO BUSCO POLÉMICA, PERO EN ESE TIEMPO BORIC NI EXISTÍA, Y MANDABA UN GOBIERNO MANEJADO POR NIXON.",Regresa la preocupación: Nacidos entre 1971 y 1981 deberán vacunarse contra el sarampión en Chile,0,0,0,1,X
,"No por polemizar, pero en ese año Boric ni estaba en política, y el gobierno era casi un títere de los gringos.",Regresa la preocupación: Nacidos entre 1971 y 1981 deberán vacunarse contra el sarampión en Chile,0,0,0,1,X
,"En varios países exigen demostrar que saldrás del país para aplicarte la vacuna contra el sarampión.",Regresa la preocupación: Nacidos entre 1971 y 1981 deberán vacunarse contra el sarampión en Chile,0,0,0,1,X
,"EN MUCHAS PARTES PIDEN PRUEBAS DE SALIDA DEL PAÍS PARA PONERTE LA VACUNA DEL SARAMPIÓN.",Regresa la preocupación: Nacidos entre 1971 y 1981 deberán vacunarse contra el sarampión en Chile,0,0,0,1,X
,"Para vacunarse contra el sarampión en varios sitios, hay que demostrar que uno va a viajar al extranjero.",Regresa la preocupación: Nacidos entre 1971 y 1981 deberán vacunarse contra el sarampión en Chile,0,0,0,1,X
,"Recuerdo que hace unos 20 años se inmunizó a mujeres en edad fértil contra el sarampión, ¿o estoy mal?",Regresa la preocupación: Nacidos entre 1971 y 1981 deberán vacunarse contra el sarampión en Chile,0,0,0,1,X
,"¿ME EQUIVOCO O HACE UNAS DOS DÉCADAS VACUNARON A LAS MUJERES EN EDAD REPRODUCTIVA CONTRA EL SARAMPIÓN?",Regresa la preocupación: Nacidos entre 1971 y 1981 deberán vacunarse contra el sarampión en Chile,0,0,0,1,X
,"Tengo el recuerdo de que hace como 20 años vacunaron a mujeres fértiles contra el sarampión, ¿es cierto?",Regresa la preocupación: Nacidos entre 1971 y 1981 deberán vacunarse contra el sarampión en Chile,0,0,0,1,X
,"A MEO le robaron el auto y está inscrito a nombre de la Karen… No podís ser tan aprovechador",SinTweetPadre,0,0,0,1,
,"Le sacaron el auto a MEO y está registrado a nombre de la Karen. Qué manera de ser fresco!",SinTweetPadre,0,0,0,1,
,"LE ROBARON EL VEHÍCULO A MEO Y FIGURA A NOMBRE DE LA KAREN. NO PODÍS SER TAN BARSÚO",SinTweetPadre,0,0,0,1,
,"Firmen por este parásito y mantenido, para que continúe lucrando con el ‘negocio’ electoral patrocinado por @ServelChile.",SinTweetPadre,0,0,0,1,
,"FIRMEN POR ESTE VIVIDOR Y CAFICHE, PARA QUE SIGA GANÁNDOSE LA VIDA CON EL “EMPRENDIMIENTO” ELECTORAL DE @SERVELCHILE.",SinTweetPadre,0,0,0,1,
,"Apoyen a este parásito y zángano, así puede seguir rentando del espectáculo electoral que promueve @ServelChile.",SinTweetPadre,0,0,0,1,
,"Devuélvanle la camioneta al mantenido, o si no va a seguir ofreciendo estadios en las próximas campañas presidenciales!!",SinTweetPadre,0,0,0,1,
,"DEVUÉLVANLE LA CAMIONETA AL VIVIDOR, SI NO VA A CONTINUAR PROMETIENDO ESTADIOS EN CADA ELECCIÓN PRESIDENCIAL!!",SinTweetPadre,0,0,0,1,
,"Regrésenle la camioneta al parásito, o seguirá con su show de promesas de estadios en futuras presidenciales!!",SinTweetPadre,0,0,0,1,
,"Johannes Káiser se burla de todos los chilenos: no congeló sueldo ni dieta parlamentaria. Está 100% enfocado en su campaña presidencial y no trabaja en la Cámara. Nadie dice nada. Es un verdadero parásito del Estado.",SinTweetPadre,0,0,0,1,
,"JOHANNES KÁISER NO RENUNCIÓ A SU SUELDO NI DIETA, SÓLO PIENSA EN SU CAMPAÑA. NO HACE NADA EN LA CÁMARA Y NADIE DICE NADA. ES UN CAFICHE DEL ESTADO.",SinTweetPadre,0,0,0,1,
,"Káiser sigue cobrando mientras se dedica exclusivamente a su candidatura presidencial. ¿Y el trabajo parlamentario? Bien, gracias. Un vividor más a costa del Estado.",SinTweetPadre,0,0,0,1,
,"El mantenido acepta ser engañado con tal de que la camarada Karen Doggenweiler le preste la camioneta jajajajaja este tipo no conoce la dignidad.",SinTweetPadre,0,0,0,1,
,"EL CAFICHE DEJA QUE LE PONGAN LOS CUERNOS A CAMBIO DE QUE LA COMUNISTA KAREN LE PASE LA CAMIONETA JAJAJA CERO DIGNIDAD ESTE SUJETO.",SinTweetPadre,0,0,0,1,
,"El zángano permite que le sean infieles con tal de tener la camioneta que le presta la comunista Karen. Jajajaja, este gallo no tiene amor propio.",SinTweetPadre,0,0,0,1,
,"Un técnico en enfermería jamás podrá hacer el trabajo de una enfermera, tienen formaciones distintas. Dejen de decir tonteras. Aunque, honestamente, las enfermeras solo hacen papeleo y se sientan todo el día; las que trabajan de verdad son las TENS. ¡VÁYANSE AL DIABLO! Las matronas son esenciales. x.com/thvflys/status…",SinTweetPadre,0,0,0,1,
,"UN TENS NUNCA VA A HACER LA LABOR DE UNA ENFERMERA, ESTUDIARON COSAS DISTINTAS. DEJEN DE HABLAR ESTUPIDECES. LAS ENFERMERAS SOLO SABEN HACER PAPELEO Y QUEDARSE SENTADAS; LAS TENS SON LAS QUE DE VERDAD TRABAJAN. ¡ÁNDENSE A LA MIERDA! LAS MATRONAS SON FUNDAMENTALES. x.com/thvflys/status…",SinTweetPadre,0,0,0,1,
,"No se confundan: un TENS no es lo mismo que una enfermera. Cada uno con su preparación. Pero sí, muchas veces las TENS son las que realmente hacen la pega mientras las enfermeras se dedican al papeleo. Las matronas son vitales. x.com/thvflys/status…",SinTweetPadre,0,0,0,1,
,"el ego de algunas enfermeras, por favor...",SinTweetPadre,0,0,0,1,
,"El ego de ciertas enfermeras, increíble.",SinTweetPadre,0,0,0,1,
,"EL NIVEL DE EGO DE ALGUNAS ENFERMERAS, DIOS MÍO.",SinTweetPadre,0,0,0,1,
,"¿Soy yo o la gente que estudió alguna carrera de salud siempre cree que puede reemplazar a los de otras áreas? Desde veterinarios hasta psiquiatras, pasando por enfermeras, TENS y matronas.",SinTweetPadre,0,0,0,1,
,"¿Es idea mía o quienes estudian cualquier cosa relacionada con salud siempre creen que pueden hacer trabajos de otras especialidades? Veterinarios, médicos, enfermeras, técnicos, matronas… todos creen saberlo todo.",SinTweetPadre,0,0,0,1,
,"¿Cosa mía o quienes se dedican a la salud siempre piensan que pueden ejercer roles de otras ramas? Médicos, matronas, TENS, enfermeras y hasta los de salud mental.",SinTweetPadre,0,0,0,1,
,"Prisión preventiva para técnico en enfermería que chantajeaba a mujeres para abusar de ellas #CooperativaContigo http://",SinTweetPadre,0,0,0,1,
,"TENS en prisión preventiva por extorsionar a mujeres y abusar sexualmente de ellas. #CooperativaContigo http://",SinTweetPadre,0,0,0,1,
,"ARRESTO PREVENTIVO PARA TENS ACUSADO DE ABUSAR DE MUJERES TRAS EXTORSIONARLAS #COOPERATIVACONTIGO http://",SinTweetPadre,0,0,0,1,
,"Aquí una hater de las enfermeras. Siempre apoyando a las TENS y a las matronas.",SinTweetPadre,0,0,0,1,
,"ACÁ UNA ANTI-ENFERMERAS DE PRIMERA LÍNEA. SIEMPRE APOYANDO A LAS TENS Y MATRONAS.",SinTweetPadre,0,0,0,1,
,"Una crítica más a las enfermeras... siempre del lado de las matronas y técnicas en enfermería.",SinTweetPadre,0,0,0,1,
,"¿Se puede ser más hermosa? Lo dudo. #violediMTMAD14",SinTweetPadre,0,0,0,1,
,"¿SE PUEDE ESTAR MÁS GUAPA? CREO QUE NO. #VIOLEDIMTMAD14",SinTweetPadre,0,0,0,1,
,"Tan linda que parece irreal. #violediMTMAD14",SinTweetPadre,0,0,0,1,
,"Van a mandar a las técnicas en enfermería a hacer el curso mientras las enfermeras se toman un té... el ego de algunas, dios mío.",SinTweetPadre,0,0,0,1,
,"VAN A ENVIAR A LAS TENS AL CURSO MIENTRAS LAS ENFERMERAS TOMAN TE. EL EGO DE ALGUNAS, DIOSITO.",SinTweetPadre,0,0,0,1,
,"Mientras las TENS hacen el curso, las enfermeras con su ego se quedan tomando tecito. Increíble.",SinTweetPadre,0,0,0,1,
,"Oye, qué rasca eres. Se te nota en las cejas, vulgar.",SinTweetPadre,1,0,0,0,
,"QUÉ FLAITE TE VES, CON ESAS CEJAS TAN ORDINARIAS.",SinTweetPadre,1,0,0,0,
,"Se te nota lo corriente solo con ver tus cejas. Eres muy flaite.",SinTweetPadre,1,0,0,0,
,"Lo único que hacen las enfermeras es papeleo y estar sentadas todo el día; las que hacen el trabajo real son las TENS. ¡VÁYANSE AL DIABLO! Las matronas son cruciales. El ego de algunas enfermeras, por favor.",SinTweetPadre,0,0,0,1,
,"LAS ENFERMERAS SOLO HACEN ADMINISTRATIVO Y SE SIENTAN TODO EL DÍA; LA PEGA DE VERDAD LA HACEN LAS TENS. ¡A LA MIERDA! LAS MATRONAS SON ESENCIALES. Y EL EGO DE ALGUNAS, DIOSITO.",SinTweetPadre,0,0,0,1,
,"Mientras las enfermeras se quedan con el papeleo, las TENS se sacan la mugre trabajando. ¡Váyanse a la cresta! Las matronas son vitales. Y ese ego... diosito.",SinTweetPadre,0,0,0,1,
,"Son los más atractivos y PUNTO. #violediMTMAD14",SinTweetPadre,0,0,0,1,
,"LOS MÁS GUAPOS Y SE ACABÓ. #VIOLEDIMTMAD14",SinTweetPadre,0,0,0,1,
,"Para mí, los más lindos y punto final. #violediMTMAD14",SinTweetPadre,0,0,0,1,
,"Una vez mi hermana fue citada a las 8:00 AM al Cesfam Santa Rosa en Temuco y recién la atendieron a las 14 hrs. ¿La razón? El doctor estaba muerto de la risa tomando café con unas TENS. Indignada, dejó la fila y recién ahí la atendieron. '¡Vamos a un servicio público mañana y veamos que no es así!' José Pérez responde con fuerza a @Cami_FloresO, diciendo que sus dichos sobre funcionarios públicos son injustos. Ella replica que ha denunciado casos reales.",SinTweetPadre,0,0,0,1,
,"MI HERMANA FUE CITADA A LAS 8:00 AL CESFAM STA ROSA Y RECIÉN LA ATENDIERON A LAS 14:00. ¿POR QUÉ? EL DOCTOR RIÉNDOSE Y TOMANDO CAFÉ CON TENS. ¡UNA VERGÜENZA! JOSÉ PÉREZ RESPONDE CON FUERZA A @CAMI_FLORESO Y ELLA CONTRAATACA.",SinTweetPadre,0,0,0,1,
,"Mi hermana esperó 6 horas en un Cesfam y el médico estaba tomando café con las TENS. José Pérez le responde duramente a @Cami_FloresO por decir que los funcionarios públicos se sacan la vuelta, ella insiste en que ha denunciado casos reales.",SinTweetPadre,0,0,0,1,
,"Mejor que llenen los hospitales de técnicos en enfermería y se acabó. Me parece horrible leer enfermeras que creen que pueden hacer lo de las matronas. El intrusismo profesional me da rabia. #LaMatroneriaSeRespeta",SinTweetPadre,0,0,0,1,
,"LLENEN LOS HOSPITALES DE TENS Y LISTO. LAS ENFERMERAS NO SON MATRONA, RESPETEN. #LAMATRONERIASERESPETA",SinTweetPadre,0,0,0,1,
,"Me parece súper feo que algunas enfermeras crean que pueden hacer lo que hacen las matronas. ¡Respeto a cada profesión! Llenen los hospitales de TENS si quieren, pero sin pisotear otras labores. #LaMatroneriaSeRespeta",SinTweetPadre,0,0,0,1,
,"2.280 + 1.934 + 719 + 515 + 483 = 5.931, que es como el 20% del total. Seguro te faltó el 60% que corresponde a las fuerzas armadas, viejo chanta!!!?",SinTweetPadre,1,0,0,0,
,"2.280 más 1.934 más 719 más 515 más 483 suman 5.931, aproximadamente el 20% del total. Probablemente olvidaste el 60% que son las fuerzas armadas, viejo sinvergüenza!!!",SinTweetPadre,1,0,0,0,
,"La suma 2.280 + 1.934 + 719 + 515 + 483 da 5.931, que es alrededor del 20% del total. Seguramente faltó considerar el 60% que corresponde a las fuerzas armadas, viejo chanta!!!",SinTweetPadre,1,0,0,0,
,"Totalmente de acuerdo. En este caso, el 60% corresponde a funcionarios de las FFAA y Carabineros.",SinTweetPadre,0,0,0,1,
,"De acuerdo completamente. Aquí el 60% corresponde a miembros de las Fuerzas Armadas y Carabineros.",SinTweetPadre,0,0,0,1,
,"Estoy totalmente de acuerdo. El 60% en este caso pertenece a funcionarios de las FFAA y Carabineros.",SinTweetPadre,0,0,0,1,
,"Y el 60% de esas licencias correspondían a las Fuerzas Armadas.",SinTweetPadre,0,0,0,1,
,"El 60% de esas licencias eran otorgadas a miembros de las Fuerzas Armadas.",SinTweetPadre,0,0,0,1,
,"De esas licencias, el 60% pertenecía a personal de las FFAA.",SinTweetPadre,0,0,0,1,
,"Asumo que FastCheck saldrá a desmentir la información que dice que el 60% corresponde a uniformados, ¿no? Oh, espera…",SinTweetPadre,0,0,0,1,
,"Supongo que FastCheck negará que el 60% corresponda a los uniformados, ¿o me equivoco? Espera...",SinTweetPadre,0,0,0,1,
,"Imagino que FastCheck va a salir a refutar que el 60% son uniformados, ¿cierto? Pero bueno, ya veremos.",SinTweetPadre,0,0,0,1,
,"Al parecer, el 60% son funcionarios de Carabineros y las FFAA.",SinTweetPadre,0,0,0,1,
